# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g12fd764c1" 
Sauter_et_al_bootstrap_current_density_profile_at_point_286______________ (j_plasma_bootstrap_sauter_profile286)_ 1.92059764475610253e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_287______________ (j_plasma_bootstrap_sauter_profile287)_ 1.92343158107507217e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_288______________ (j_plasma_bootstrap_sauter_profile288)_ 1.92621793866456428e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_289______________ (j_plasma_bootstrap_sauter_profile289)_ 1.92895621338456054e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_290______________ (j_plasma_bootstrap_sauter_profile290)_ 1.93164589851771860e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_291______________ (j_plasma_bootstrap_sauter_profile291)_ 1.93428648476885341e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_292______________ (j_plasma_bootstrap_sauter_profile292)_ 1.93687746026547597e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_293______________ (j_plasma_bootstrap_sauter_profile293)_ 1.93941831055387389e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_294______________ (j_plasma_bootstrap_sauter_profile294)_ 1.94190851859774732e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_295______________ (j_plasma_bootstrap_sauter_profile295)_ 1.94434756477599149e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_296______________ (j_plasma_bootstrap_sauter_profile296)_ 1.94673492687804042e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_297______________ (j_plasma_bootstrap_sauter_profile297)_ 1.94907008009993559e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_298______________ (j_plasma_bootstrap_sauter_profile298)_ 1.95135249704071321e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_299______________ (j_plasma_bootstrap_sauter_profile299)_ 1.95358164769513794e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_300______________ (j_plasma_bootstrap_sauter_profile300)_ 1.95575699944903696e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_301______________ (j_plasma_bootstrap_sauter_profile301)_ 1.95787801707068691e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_302______________ (j_plasma_bootstrap_sauter_profile302)_ 1.95994416270425165e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_303______________ (j_plasma_bootstrap_sauter_profile303)_ 1.96195489586086012e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_304______________ (j_plasma_bootstrap_sauter_profile304)_ 1.96390967340867646e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_305______________ (j_plasma_bootstrap_sauter_profile305)_ 1.96580794956321828e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_306______________ (j_plasma_bootstrap_sauter_profile306)_ 1.96764917587490781e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_307______________ (j_plasma_bootstrap_sauter_profile307)_ 1.96943280121769989e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_308______________ (j_plasma_bootstrap_sauter_profile308)_ 1.97115827177575877e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_309______________ (j_plasma_bootstrap_sauter_profile309)_ 1.97282503102779738e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_310______________ (j_plasma_bootstrap_sauter_profile310)_ 1.97443251973263337e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_311______________ (j_plasma_bootstrap_sauter_profile311)_ 1.97598017591207230e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_312______________ (j_plasma_bootstrap_sauter_profile312)_ 1.97746743483285332e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_313______________ (j_plasma_bootstrap_sauter_profile313)_ 1.97889372898770322e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_314______________ (j_plasma_bootstrap_sauter_profile314)_ 1.98025848807344417e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_315______________ (j_plasma_bootstrap_sauter_profile315)_ 1.98156113897088711e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_316______________ (j_plasma_bootstrap_sauter_profile316)_ 1.98280110572008503e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_317______________ (j_plasma_bootstrap_sauter_profile317)_ 1.98397780949530541e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_318______________ (j_plasma_bootstrap_sauter_profile318)_ 1.98509066857904691e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_319______________ (j_plasma_bootstrap_sauter_profile319)_ 1.98613909833294019e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_320______________ (j_plasma_bootstrap_sauter_profile320)_ 1.98712251116863044e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_321______________ (j_plasma_bootstrap_sauter_profile321)_ 1.98804031651516358e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_322______________ (j_plasma_bootstrap_sauter_profile322)_ 1.98889192078474094e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_323______________ (j_plasma_bootstrap_sauter_profile323)_ 1.98967672733878484e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_324______________ (j_plasma_bootstrap_sauter_profile324)_ 1.99039413644781336e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_325______________ (j_plasma_bootstrap_sauter_profile325)_ 1.99104354525250208e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_326______________ (j_plasma_bootstrap_sauter_profile326)_ 1.99162434772171488e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_327______________ (j_plasma_bootstrap_sauter_profile327)_ 1.99213593460653588e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_328______________ (j_plasma_bootstrap_sauter_profile328)_ 1.99257769339412684e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_329______________ (j_plasma_bootstrap_sauter_profile329)_ 1.99294900825635530e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_330______________ (j_plasma_bootstrap_sauter_profile330)_ 1.99324925999853091e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_331______________ (j_plasma_bootstrap_sauter_profile331)_ 1.99347782600397768e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_332______________ (j_plasma_bootstrap_sauter_profile332)_ 1.99363408017339534e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_333______________ (j_plasma_bootstrap_sauter_profile333)_ 1.99371739286576572e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_334______________ (j_plasma_bootstrap_sauter_profile334)_ 1.99372713083101116e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_335______________ (j_plasma_bootstrap_sauter_profile335)_ 1.99366265714291047e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_336______________ (j_plasma_bootstrap_sauter_profile336)_ 1.99352333112608438e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_337______________ (j_plasma_bootstrap_sauter_profile337)_ 1.99330850828051771e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_338______________ (j_plasma_bootstrap_sauter_profile338)_ 1.99301754020127439e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_339______________ (j_plasma_bootstrap_sauter_profile339)_ 1.99264977449440281e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_340______________ (j_plasma_bootstrap_sauter_profile340)_ 1.99220455468829954e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_341______________ (j_plasma_bootstrap_sauter_profile341)_ 1.99168122013955930e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_342______________ (j_plasma_bootstrap_sauter_profile342)_ 1.99107910593642184e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_343______________ (j_plasma_bootstrap_sauter_profile343)_ 1.99039754279457818e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_344______________ (j_plasma_bootstrap_sauter_profile344)_ 1.98963585694837646e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_345______________ (j_plasma_bootstrap_sauter_profile345)_ 1.98879337003787572e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_346______________ (j_plasma_bootstrap_sauter_profile346)_ 1.98786939898693614e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_347______________ (j_plasma_bootstrap_sauter_profile347)_ 1.98686325587821135e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_348______________ (j_plasma_bootstrap_sauter_profile348)_ 1.98577424781974813e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_349______________ (j_plasma_bootstrap_sauter_profile349)_ 1.98460167680569954e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_350______________ (j_plasma_bootstrap_sauter_profile350)_ 1.98334483956881973e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_351______________ (j_plasma_bootstrap_sauter_profile351)_ 1.98200302742606262e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_352______________ (j_plasma_bootstrap_sauter_profile352)_ 1.98057552611621883e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_353______________ (j_plasma_bootstrap_sauter_profile353)_ 1.97906161562924215e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_354______________ (j_plasma_bootstrap_sauter_profile354)_ 1.97746057002525398e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_355______________ (j_plasma_bootstrap_sauter_profile355)_ 1.97577165724675928e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_356______________ (j_plasma_bootstrap_sauter_profile356)_ 1.97399413891870965e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_357______________ (j_plasma_bootstrap_sauter_profile357)_ 1.97212727013952768e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_358______________ (j_plasma_bootstrap_sauter_profile358)_ 1.97017029926039453e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_359______________ (j_plasma_bootstrap_sauter_profile359)_ 1.96812246765354852e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_360______________ (j_plasma_bootstrap_sauter_profile360)_ 1.96598300946823409e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_361______________ (j_plasma_bootstrap_sauter_profile361)_ 1.96375115137385030e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_362______________ (j_plasma_bootstrap_sauter_profile362)_ 1.96142611228890746e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_363______________ (j_plasma_bootstrap_sauter_profile363)_ 1.95900710309662041e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_364______________ (j_plasma_bootstrap_sauter_profile364)_ 1.95649332634468039e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_365______________ (j_plasma_bootstrap_sauter_profile365)_ 1.95388397592953319e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_366______________ (j_plasma_bootstrap_sauter_profile366)_ 1.95117823676242755e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_367______________ (j_plasma_bootstrap_sauter_profile367)_ 1.94837528441897186e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_368______________ (j_plasma_bootstrap_sauter_profile368)_ 1.94547428476917761e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_369______________ (j_plasma_bootstrap_sauter_profile369)_ 1.94247439358699427e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_370______________ (j_plasma_bootstrap_sauter_profile370)_ 1.93937475613898307e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_371______________ (j_plasma_bootstrap_sauter_profile371)_ 1.93617450675006345e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_372______________ (j_plasma_bootstrap_sauter_profile372)_ 1.93287276834508462e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_373______________ (j_plasma_bootstrap_sauter_profile373)_ 1.92946865196601488e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_374______________ (j_plasma_bootstrap_sauter_profile374)_ 1.92596125626056542e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_375______________ (j_plasma_bootstrap_sauter_profile375)_ 1.92234966694312112e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_376______________ (j_plasma_bootstrap_sauter_profile376)_ 1.91863295622464066e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_377______________ (j_plasma_bootstrap_sauter_profile377)_ 1.91481018221063074e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_378______________ (j_plasma_bootstrap_sauter_profile378)_ 1.91088038826424163e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_379______________ (j_plasma_bootstrap_sauter_profile379)_ 1.90684260233172594e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_380______________ (j_plasma_bootstrap_sauter_profile380)_ 1.90269583623092680e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_381______________ (j_plasma_bootstrap_sauter_profile381)_ 1.89843908489587164e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_382______________ (j_plasma_bootstrap_sauter_profile382)_ 1.89407132557734731e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_383______________ (j_plasma_bootstrap_sauter_profile383)_ 1.88959151699690614e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_384______________ (j_plasma_bootstrap_sauter_profile384)_ 1.88499859844908409e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_385______________ (j_plasma_bootstrap_sauter_profile385)_ 1.88029148884951079e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_386______________ (j_plasma_bootstrap_sauter_profile386)_ 1.87546908572538989e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_387______________ (j_plasma_bootstrap_sauter_profile387)_ 1.87053026414386957e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_388______________ (j_plasma_bootstrap_sauter_profile388)_ 1.86547387557343551e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_389______________ (j_plasma_bootstrap_sauter_profile389)_ 1.86029874667435506e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_390______________ (j_plasma_bootstrap_sauter_profile390)_ 1.85500367801310902e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_391______________ (j_plasma_bootstrap_sauter_profile391)_ 1.84958744269384508e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_392______________ (j_plasma_bootstrap_sauter_profile392)_ 1.84404878490314732e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_393______________ (j_plasma_bootstrap_sauter_profile393)_ 1.83838641835860763e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_394______________ (j_plasma_bootstrap_sauter_profile394)_ 1.83259902465624822e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_395______________ (j_plasma_bootstrap_sauter_profile395)_ 1.82668525150837464e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_396______________ (j_plasma_bootstrap_sauter_profile396)_ 1.82064371086254629e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_397______________ (j_plasma_bootstrap_sauter_profile397)_ 1.81447297689361789e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_398______________ (j_plasma_bootstrap_sauter_profile398)_ 1.80817158385738032e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_399______________ (j_plasma_bootstrap_sauter_profile399)_ 1.80173802379543078e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_400______________ (j_plasma_bootstrap_sauter_profile400)_ 1.79517074407912703e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_401______________ (j_plasma_bootstrap_sauter_profile401)_ 1.78846814477833046e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_402______________ (j_plasma_bootstrap_sauter_profile402)_ 1.78162857584232057e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_403______________ (j_plasma_bootstrap_sauter_profile403)_ 1.77465033407308219e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_404______________ (j_plasma_bootstrap_sauter_profile404)_ 1.76753165987660148e+05 OP 
