# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb33bf4bac" 
DT_fusion_rate_at_point_202______________________________________________ fusrat_plasma_dt_profile202____ 1.35685749320129920e+18 
DT_fusion_rate_at_point_203______________________________________________ fusrat_plasma_dt_profile203____ 1.34695305594546304e+18 
DT_fusion_rate_at_point_204______________________________________________ fusrat_plasma_dt_profile204____ 1.33704172162403302e+18 
DT_fusion_rate_at_point_205______________________________________________ fusrat_plasma_dt_profile205____ 1.32712412396675738e+18 
DT_fusion_rate_at_point_206______________________________________________ fusrat_plasma_dt_profile206____ 1.31720089940397696e+18 
DT_fusion_rate_at_point_207______________________________________________ fusrat_plasma_dt_profile207____ 1.30727268703070592e+18 
DT_fusion_rate_at_point_208______________________________________________ fusrat_plasma_dt_profile208____ 1.29734012856961613e+18 
DT_fusion_rate_at_point_209______________________________________________ fusrat_plasma_dt_profile209____ 1.28740386833288730e+18 
DT_fusion_rate_at_point_210______________________________________________ fusrat_plasma_dt_profile210____ 1.27746455318288102e+18 
DT_fusion_rate_at_point_211______________________________________________ fusrat_plasma_dt_profile211____ 1.26752283249168589e+18 
DT_fusion_rate_at_point_212______________________________________________ fusrat_plasma_dt_profile212____ 1.25757935809942170e+18 
DT_fusion_rate_at_point_213______________________________________________ fusrat_plasma_dt_profile213____ 1.24763478427135283e+18 
DT_fusion_rate_at_point_214______________________________________________ fusrat_plasma_dt_profile214____ 1.23768976765377664e+18 
DT_fusion_rate_at_point_215______________________________________________ fusrat_plasma_dt_profile215____ 1.22774496722863565e+18 
DT_fusion_rate_at_point_216______________________________________________ fusrat_plasma_dt_profile216____ 1.21780104426686029e+18 
DT_fusion_rate_at_point_217______________________________________________ fusrat_plasma_dt_profile217____ 1.20785866228041165e+18 
DT_fusion_rate_at_point_218______________________________________________ fusrat_plasma_dt_profile218____ 1.19791848697301222e+18 
DT_fusion_rate_at_point_219______________________________________________ fusrat_plasma_dt_profile219____ 1.18798118618953088e+18 
DT_fusion_rate_at_point_220______________________________________________ fusrat_plasma_dt_profile220____ 1.17804742986400333e+18 
DT_fusion_rate_at_point_221______________________________________________ fusrat_plasma_dt_profile221____ 1.16811788996626893e+18 
DT_fusion_rate_at_point_222______________________________________________ fusrat_plasma_dt_profile222____ 1.15819324044720589e+18 
DT_fusion_rate_at_point_223______________________________________________ fusrat_plasma_dt_profile223____ 1.14827415718253645e+18 
DT_fusion_rate_at_point_224______________________________________________ fusrat_plasma_dt_profile224____ 1.13836131791517990e+18 
DT_fusion_rate_at_point_225______________________________________________ fusrat_plasma_dt_profile225____ 1.12845540219615514e+18 
DT_fusion_rate_at_point_226______________________________________________ fusrat_plasma_dt_profile226____ 1.11855709132394803e+18 
DT_fusion_rate_at_point_227______________________________________________ fusrat_plasma_dt_profile227____ 1.10866706828241011e+18 
DT_fusion_rate_at_point_228______________________________________________ fusrat_plasma_dt_profile228____ 1.09878601767708864e+18 
DT_fusion_rate_at_point_229______________________________________________ fusrat_plasma_dt_profile229____ 1.08891462567002406e+18 
DT_fusion_rate_at_point_230______________________________________________ fusrat_plasma_dt_profile230____ 1.07905357991293850e+18 
DT_fusion_rate_at_point_231______________________________________________ fusrat_plasma_dt_profile231____ 1.06920356947884557e+18 
DT_fusion_rate_at_point_232______________________________________________ fusrat_plasma_dt_profile232____ 1.05936528479203034e+18 
DT_fusion_rate_at_point_233______________________________________________ fusrat_plasma_dt_profile233____ 1.04953941755637658e+18 
DT_fusion_rate_at_point_234______________________________________________ fusrat_plasma_dt_profile234____ 1.03972666068203200e+18 
DT_fusion_rate_at_point_235______________________________________________ fusrat_plasma_dt_profile235____ 1.02992770821039501e+18 
DT_fusion_rate_at_point_236______________________________________________ fusrat_plasma_dt_profile236____ 1.02014325523736730e+18 
DT_fusion_rate_at_point_237______________________________________________ fusrat_plasma_dt_profile237____ 1.01037399783490330e+18 
DT_fusion_rate_at_point_238______________________________________________ fusrat_plasma_dt_profile238____ 1.00062063297078272e+18 
DT_fusion_rate_at_point_239______________________________________________ fusrat_plasma_dt_profile239____ 9.90883858426633088e+17 
DT_fusion_rate_at_point_240______________________________________________ fusrat_plasma_dt_profile240____ 9.81164372714140288e+17 
DT_fusion_rate_at_point_241______________________________________________ fusrat_plasma_dt_profile241____ 9.71462874989450240e+17 
DT_fusion_rate_at_point_242______________________________________________ fusrat_plasma_dt_profile242____ 9.61780064965746688e+17 
DT_fusion_rate_at_point_243______________________________________________ fusrat_plasma_dt_profile243____ 9.52116642823962752e+17 
DT_fusion_rate_at_point_244______________________________________________ fusrat_plasma_dt_profile244____ 9.42473309121616640e+17 
DT_fusion_rate_at_point_245______________________________________________ fusrat_plasma_dt_profile245____ 9.32850764699773312e+17 
DT_fusion_rate_at_point_246______________________________________________ fusrat_plasma_dt_profile246____ 9.23249710588077824e+17 
DT_fusion_rate_at_point_247______________________________________________ fusrat_plasma_dt_profile247____ 9.13670847907861632e+17 
DT_fusion_rate_at_point_248______________________________________________ fusrat_plasma_dt_profile248____ 9.04114877773300480e+17 
DT_fusion_rate_at_point_249______________________________________________ fusrat_plasma_dt_profile249____ 8.94582501190625280e+17 
DT_fusion_rate_at_point_250______________________________________________ fusrat_plasma_dt_profile250____ 8.85074418955318144e+17 
DT_fusion_rate_at_point_251______________________________________________ fusrat_plasma_dt_profile251____ 8.75591331547332480e+17 
DT_fusion_rate_at_point_252______________________________________________ fusrat_plasma_dt_profile252____ 8.66133939024304512e+17 
DT_fusion_rate_at_point_253______________________________________________ fusrat_plasma_dt_profile253____ 8.56702940912705792e+17 
DT_fusion_rate_at_point_254______________________________________________ fusrat_plasma_dt_profile254____ 8.47299036096984960e+17 
DT_fusion_rate_at_point_255______________________________________________ fusrat_plasma_dt_profile255____ 8.37922922706624000e+17 
DT_fusion_rate_at_point_256______________________________________________ fusrat_plasma_dt_profile256____ 8.28575298001143680e+17 
DT_fusion_rate_at_point_257______________________________________________ fusrat_plasma_dt_profile257____ 8.19256858253010432e+17 
DT_fusion_rate_at_point_258______________________________________________ fusrat_plasma_dt_profile258____ 8.09968298628456576e+17 
DT_fusion_rate_at_point_259______________________________________________ fusrat_plasma_dt_profile259____ 8.00710313066190464e+17 
DT_fusion_rate_at_point_260______________________________________________ fusrat_plasma_dt_profile260____ 7.91483594153987072e+17 
DT_fusion_rate_at_point_261______________________________________________ fusrat_plasma_dt_profile261____ 7.82288833003162240e+17 
DT_fusion_rate_at_point_262______________________________________________ fusrat_plasma_dt_profile262____ 7.73126719120908288e+17 
DT_fusion_rate_at_point_263______________________________________________ fusrat_plasma_dt_profile263____ 7.63997940280490880e+17 
DT_fusion_rate_at_point_264______________________________________________ fusrat_plasma_dt_profile264____ 7.54903182389298432e+17 
DT_fusion_rate_at_point_265______________________________________________ fusrat_plasma_dt_profile265____ 7.45843129354743296e+17 
DT_fusion_rate_at_point_266______________________________________________ fusrat_plasma_dt_profile266____ 7.36818462948016256e+17 
DT_fusion_rate_at_point_267______________________________________________ fusrat_plasma_dt_profile267____ 7.27829862665670016e+17 
DT_fusion_rate_at_point_268______________________________________________ fusrat_plasma_dt_profile268____ 7.18878005589062528e+17 
DT_fusion_rate_at_point_269______________________________________________ fusrat_plasma_dt_profile269____ 7.09963566241630720e+17 
DT_fusion_rate_at_point_270______________________________________________ fusrat_plasma_dt_profile270____ 7.01087216444029312e+17 
DT_fusion_rate_at_point_271______________________________________________ fusrat_plasma_dt_profile271____ 6.92249625167094400e+17 
DT_fusion_rate_at_point_272______________________________________________ fusrat_plasma_dt_profile272____ 6.83451458382689536e+17 
DT_fusion_rate_at_point_273______________________________________________ fusrat_plasma_dt_profile273____ 6.74693378912387712e+17 
DT_fusion_rate_at_point_274______________________________________________ fusrat_plasma_dt_profile274____ 6.65976046274050432e+17 
DT_fusion_rate_at_point_275______________________________________________ fusrat_plasma_dt_profile275____ 6.57300116526264448e+17 
DT_fusion_rate_at_point_276______________________________________________ fusrat_plasma_dt_profile276____ 6.48666242110687360e+17 
DT_fusion_rate_at_point_277______________________________________________ fusrat_plasma_dt_profile277____ 6.40075071692292608e+17 
DT_fusion_rate_at_point_278______________________________________________ fusrat_plasma_dt_profile278____ 6.31527249997538816e+17 
DT_fusion_rate_at_point_279______________________________________________ fusrat_plasma_dt_profile279____ 6.23023417650485120e+17 
DT_fusion_rate_at_point_280______________________________________________ fusrat_plasma_dt_profile280____ 6.14564211006861312e+17 
DT_fusion_rate_at_point_281______________________________________________ fusrat_plasma_dt_profile281____ 6.06150261986127616e+17 
DT_fusion_rate_at_point_282______________________________________________ fusrat_plasma_dt_profile282____ 5.97782197901542272e+17 
DT_fusion_rate_at_point_283______________________________________________ fusrat_plasma_dt_profile283____ 5.89460641288261888e+17 
DT_fusion_rate_at_point_284______________________________________________ fusrat_plasma_dt_profile284____ 5.81186209729508480e+17 
DT_fusion_rate_at_point_285______________________________________________ fusrat_plasma_dt_profile285____ 5.72959515680842432e+17 
