# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g26e1c28f0" 
Date_of_run______________________________________________________________ (date)_________________________ "26/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:25" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________          -14 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           19 
Plant_total_electric_gross_at_time_point_2_______________________________ (p_plant_electric_gross_profile_mw2)_ 6.28193102446128592e+02 
Plant_total_electric_gross_at_time_point_3_______________________________ (p_plant_electric_gross_profile_mw3)_ 6.28193102446128592e+02 
Plant_total_electric_gross_at_time_point_4_______________________________ (p_plant_electric_gross_profile_mw4)_ 6.28193102446128592e+02 
Plant_total_electric_gross_at_time_point_5_______________________________ (p_plant_electric_gross_profile_mw5)_ 0.00000000000000000e+00 
Plant_total_electric_gross_at_time_point_6_______________________________ (p_plant_electric_gross_profile_mw6)_ 0.00000000000000000e+00 
Plant_total_electric_net_at_time_point_0_________________________________ (p_plant_electric_net_profile_mw0)_ -1.26384374836193260e+02 
Plant_total_electric_net_at_time_point_1_________________________________ (p_plant_electric_net_profile_mw1)_ -1.29577445194571482e+02 
Plant_total_electric_net_at_time_point_2_________________________________ (p_plant_electric_net_profile_mw2)_ 3.50000000014502405e+02 
Plant_total_electric_net_at_time_point_3_________________________________ (p_plant_electric_net_profile_mw3)_ 3.50000000014502405e+02 
Plant_total_electric_net_at_time_point_4_________________________________ (p_plant_electric_net_profile_mw4)_ 3.50000000014502405e+02 
Plant_total_electric_net_at_time_point_5_________________________________ (p_plant_electric_net_profile_mw5)_ -1.26384374836193260e+02 
Plant_total_electric_net_at_time_point_6_________________________________ (p_plant_electric_net_profile_mw6)_ -1.26384374836193260e+02 
Plant_total_electric_HCD_at_time_point_0_________________________________ (p_hcd_electric_total_profile_mw0)_ 0.00000000000000000e+00 
Plant_total_electric_HCD_at_time_point_1_________________________________ (p_hcd_electric_total_profile_mw1)_ 0.00000000000000000e+00 
Plant_total_electric_HCD_at_time_point_2_________________________________ (p_hcd_electric_total_profile_mw2)_ -1.25000000000000966e+02 
Plant_total_electric_HCD_at_time_point_3_________________________________ (p_hcd_electric_total_profile_mw3)_ -1.25000000000000966e+02 
Plant_total_electric_HCD_at_time_point_4_________________________________ (p_hcd_electric_total_profile_mw4)_ -1.25000000000000966e+02 
Plant_total_electric_HCD_at_time_point_5_________________________________ (p_hcd_electric_total_profile_mw5)_ 0.00000000000000000e+00 
Plant_total_electric_HCD_at_time_point_6_________________________________ (p_hcd_electric_total_profile_mw6)_ 0.00000000000000000e+00 
Plant_total_electric_coolant_pump_at_time_point_0________________________ (p_coolant_pump_elec_total_profile_mw0)_ 0.00000000000000000e+00 
Plant_total_electric_coolant_pump_at_time_point_1________________________ (p_coolant_pump_elec_total_profile_mw1)_ 0.00000000000000000e+00 
Plant_total_electric_coolant_pump_at_time_point_2________________________ (p_coolant_pump_elec_total_profile_mw2)_ -2.36156572370537319e+01 
Plant_total_electric_coolant_pump_at_time_point_3________________________ (p_coolant_pump_elec_total_profile_mw3)_ -2.36156572370537319e+01 
Plant_total_electric_coolant_pump_at_time_point_4________________________ (p_coolant_pump_elec_total_profile_mw4)_ -2.36156572370537319e+01 
Plant_total_electric_coolant_pump_at_time_point_5________________________ (p_coolant_pump_elec_total_profile_mw5)_ 0.00000000000000000e+00 
Plant_total_electric_coolant_pump_at_time_point_6________________________ (p_coolant_pump_elec_total_profile_mw6)_ 0.00000000000000000e+00 
Plant_total_electric_TF_supplies_at_time_point_0_________________________ (p_tf_electric_supplies_profile_mw0)_ -5.07929810529570780e+00 
Plant_total_electric_TF_supplies_at_time_point_1_________________________ (p_tf_electric_supplies_profile_mw1)_ -5.07929810529570780e+00 
Plant_total_electric_TF_supplies_at_time_point_2_________________________ (p_tf_electric_supplies_profile_mw2)_ -5.07929810529570780e+00 
Plant_total_electric_TF_supplies_at_time_point_3_________________________ (p_tf_electric_supplies_profile_mw3)_ -5.07929810529570780e+00 
Plant_total_electric_TF_supplies_at_time_point_4_________________________ (p_tf_electric_supplies_profile_mw4)_ -5.07929810529570780e+00 
Plant_total_electric_TF_supplies_at_time_point_5_________________________ (p_tf_electric_supplies_profile_mw5)_ -5.07929810529570780e+00 
Plant_total_electric_TF_supplies_at_time_point_6_________________________ (p_tf_electric_supplies_profile_mw6)_ -5.07929810529570780e+00 
Plant_total_electric_PF_supplies_at_time_point_0_________________________ (p_pf_electric_supplies_profile_mw0)_ 0.00000000000000000e+00 
Plant_total_electric_PF_supplies_at_time_point_1_________________________ (p_pf_electric_supplies_profile_mw1)_ -3.19307035837823250e+00 
Plant_total_electric_PF_supplies_at_time_point_2_________________________ (p_pf_electric_supplies_profile_mw2)_ -3.19307035837823250e+00 
Plant_total_electric_PF_supplies_at_time_point_3_________________________ (p_pf_electric_supplies_profile_mw3)_ -3.19307035837823250e+00 
Plant_total_electric_PF_supplies_at_time_point_4_________________________ (p_pf_electric_supplies_profile_mw4)_ -3.19307035837823250e+00 
Plant_total_electric_PF_supplies_at_time_point_5_________________________ (p_pf_electric_supplies_profile_mw5)_ 0.00000000000000000e+00 
Plant_total_electric_PF_supplies_at_time_point_6_________________________ (p_pf_electric_supplies_profile_mw6)_ 0.00000000000000000e+00 
Plant_total_electric_vacuum_pump_power_at_time_point_0___________________ (vachtmw_profile_mw0)__________ -5.00000000000000000e-01 
Plant_total_electric_vacuum_pump_power_at_time_point_1___________________ (vachtmw_profile_mw1)__________ -5.00000000000000000e-01 
Plant_total_electric_vacuum_pump_power_at_time_point_2___________________ (vachtmw_profile_mw2)__________ -5.00000000000000000e-01 
Plant_total_electric_vacuum_pump_power_at_time_point_3___________________ (vachtmw_profile_mw3)__________ -5.00000000000000000e-01 
Plant_total_electric_vacuum_pump_power_at_time_point_4___________________ (vachtmw_profile_mw4)__________ -5.00000000000000000e-01 
Plant_total_electric_vacuum_pump_power_at_time_point_5___________________ (vachtmw_profile_mw5)__________ -5.00000000000000000e-01 
Plant_total_electric_vacuum_pump_power_at_time_point_6___________________ (vachtmw_profile_mw6)__________ -5.00000000000000000e-01 
Plant_total_electric_tritium_plant_power_at_time_point_0_________________ (p_tritium_plant_electric_profile_mw0)_ -1.50000000000000000e+01 
Plant_total_electric_tritium_plant_power_at_time_point_1_________________ (p_tritium_plant_electric_profile_mw1)_ -1.50000000000000000e+01 
Plant_total_electric_tritium_plant_power_at_time_point_2_________________ (p_tritium_plant_electric_profile_mw2)_ -1.50000000000000000e+01 
Plant_total_electric_tritium_plant_power_at_time_point_3_________________ (p_tritium_plant_electric_profile_mw3)_ -1.50000000000000000e+01 
Plant_total_electric_tritium_plant_power_at_time_point_4_________________ (p_tritium_plant_electric_profile_mw4)_ -1.50000000000000000e+01 
Plant_total_electric_tritium_plant_power_at_time_point_5_________________ (p_tritium_plant_electric_profile_mw5)_ -1.50000000000000000e+01 
Plant_total_electric_tritium_plant_power_at_time_point_6_________________ (p_tritium_plant_electric_profile_mw6)_ -1.50000000000000000e+01 
Plant_total_electric_cryo_plant_power_at_time_point_0____________________ (p_cryo_plant_electric_profile_mw0)_ -4.27671031887775541e+01 
Plant_total_electric_cryo_plant_power_at_time_point_1____________________ (p_cryo_plant_electric_profile_mw1)_ -4.27671031887775541e+01 
Plant_total_electric_cryo_plant_power_at_time_point_2____________________ (p_cryo_plant_electric_profile_mw2)_ -4.27671031887775541e+01 
Plant_total_electric_cryo_plant_power_at_time_point_3____________________ (p_cryo_plant_electric_profile_mw3)_ -4.27671031887775541e+01 
Plant_total_electric_cryo_plant_power_at_time_point_4____________________ (p_cryo_plant_electric_profile_mw4)_ -4.27671031887775541e+01 
Plant_total_electric_cryo_plant_power_at_time_point_5____________________ (p_cryo_plant_electric_profile_mw5)_ -4.27671031887775541e+01 
Plant_total_electric_cryo_plant_power_at_time_point_6____________________ (p_cryo_plant_electric_profile_mw6)_ -4.27671031887775541e+01 
Plant_total_electric_fusion_plant_power_at_time_point_0__________________ (p_fusion_total_profile_mw0)___ 0.00000000000000000e+00 
Plant_total_electric_fusion_plant_power_at_time_point_1__________________ (p_fusion_total_profile_mw1)___ 0.00000000000000000e+00 
Plant_total_electric_fusion_plant_power_at_time_point_2__________________ (p_fusion_total_profile_mw2)___ 1.66853036494240951e+03 
Plant_total_electric_fusion_plant_power_at_time_point_3__________________ (p_fusion_total_profile_mw3)___ 1.66853036494240951e+03 
Plant_total_electric_fusion_plant_power_at_time_point_4__________________ (p_fusion_total_profile_mw4)___ 1.66853036494240951e+03 
Plant_total_electric_fusion_plant_power_at_time_point_5__________________ (p_fusion_total_profile_mw5)___ 0.00000000000000000e+00 
Plant_total_electric_fusion_plant_power_at_time_point_6__________________ (p_fusion_total_profile_mw6)___ 0.00000000000000000e+00 
# Vacuum System #
First_wall_outgassing_rate_(Pa_m/s)______________________________________ (outgrat_fw)___________________ 1.30000000000000006e-08 
Total_outgassing_load_(Pa_m3/s)__________________________________________ (ogas)_________________________ 2.09141336327841318e-04 OP 
Base_pressure_required_(Pa)______________________________________________ (pres_vv_chamber_base)_________ 5.00000000000000010e-04 
Required_N2_pump_speed_(m3/s)____________________________________________ (s(1))_________________________ 4.18282672655682641e-01 OP 
N2_pump_speed_provided_(m3/s)____________________________________________ (snet(1))______________________ 3.42360897000334248e+01 OP 
Plasma_chamber_volume_(m3)_______________________________________________ (volume)_______________________ 3.23124432405991320e+03 OP 
Chamber_pressure_after_burn_(Pa)_________________________________________ (pend)_________________________ 1.42373812158569368e-01 OP 
Chamber_pressure_before_burn_(Pa)________________________________________ (pstart)_______________________ 1.42373812158569368e-03 
Allowable_pumping_time_switch____________________________________________ (i_vac_pump_dwell)_____________            0 
Dwell_time_between_burns_(s)_____________________________________________ (t_plant_pulse_dwell.)_________ 0.00000000000000000e+00 
CS_ramp-up_time_burns_(s)________________________________________________ (t_plant_pulse_coil_precharge.)_ 5.00000000000000000e+02 
Allowable_pumping_time_between_burns_(s)_________________________________ (tpump)________________________ 5.00000000000000000e+02 
Required_D-T_pump_speed_(m3/s)___________________________________________ (s(2))_________________________ 2.97608600496079134e+01 OP 
D-T_pump_speed_provided_(m3/s)___________________________________________ (snet(2))______________________ 8.30839721962303344e+01 OP 
Divertor_chamber_gas_pressure_(Pa)_______________________________________ (pres_div_chamber_burn)________ 3.59999999999999987e-01 
Helium_gas_fraction_in_divertor_chamber__________________________________ (fhe)__________________________ 1.24337238685036849e-01 OP 
Required_helium_pump_speed_(m3/s)________________________________________ (s(3))_________________________ 5.47958578532280995e+01 OP 
Helium_pump_speed_provided_(m3/s)________________________________________ (snet(3))______________________ 5.47958578532280924e+01 OP 
D-T_fuelling_rate_(kg/s)_________________________________________________ (frate)________________________ 3.95717328528828754e-05 OP 
Required_D-T_pump_speed_(m3/s)___________________________________________ (s(4))_________________________ 5.47958578532280995e+01 OP 
D-T_pump_speed_provided_(m3/s)___________________________________________ (snet(4))______________________ 8.30839721962303344e+01 OP 
Number_of_large_pump_ducts_______________________________________________ (nduct)________________________           16 
Passage_diameter,_divertor_to_ducts_(m)__________________________________ (d(imax))______________________ 5.54044000924840851e-01 OP 
Passage_length_(m)_______________________________________________________ (l1)___________________________ 1.75655513669937902e+00 OP 
Diameter_of_ducts_(m)____________________________________________________ (dout)_________________________ 6.64852801109809044e-01 OP 
Duct_length,_divertor_to_elbow_(m)_______________________________________ (l2)___________________________ 4.79999999999999982e+00 OP 
Duct_length,_elbow_to_pumps_(m)__________________________________________ (l3)___________________________ 2.00000000000000000e+00 
Number_of_pumps__________________________________________________________ (pumpn)________________________ 4.38366862825824768e+01 OP 
# Plant Buildings System #
Internal_volume_of_reactor_building_(m3)_________________________________ (vrci)_________________________ 1.20779082368704793e+06 
Dist_from_centre_of_torus_to_bldg_wall_(m)_______________________________ (wrbi)_________________________ 4.22663733973610007e+01 
Effective_floor_area_(m2)________________________________________________ (a_plant_floor_effective)______ 3.86919823614133289e+05 
Reactor_building_volume_(m3)_____________________________________________ (rbv)__________________________ 1.35953468656611908e+06 
Reactor_maintenance_building_volume_(m3)_________________________________ (rmbv)_________________________ 4.58890962902975094e+05 
Warmshop_volume_(m3)_____________________________________________________ (wsv)__________________________ 1.37353303057907295e+05 
Tritium_building_volume_(m3)_____________________________________________ (triv)_________________________ 4.00000000000000000e+04 
Electrical_building_volume_(m3)__________________________________________ (elev)_________________________ 4.95476437709569946e+04 
Control_building_volume_(m3)_____________________________________________ (conv)_________________________ 6.00000000000000000e+04 
Cryogenics_building_volume_(m3)__________________________________________ (cryv)_________________________ 1.61923453868414108e+04 
Administration_building_volume_(m3)______________________________________ (admv)_________________________ 1.00000000000000000e+05 
Shops_volume_(m3)________________________________________________________ (shov)_________________________ 1.00000000000000000e+05 
Total_volume_of_nuclear_buildings_(m3)___________________________________ (volnucb)______________________ 1.86022743503477168e+06 
# Water usage during plant operation (secondary cooling) #
Volume_used_in_cooling_tower_(m3/day)____________________________________ (waterusetower)________________ 5.78097837479633235e+04 OP 
Volume_used_in_recirculating_water_system_(m3/day)_______________________ (wateruserecirc)_______________ 1.93964206745960437e+04 OP 
Volume_used_in_once-through_water_system_(m3/day)________________________ (wateruseonethru)______________ 1.90084922611041227e+06 OP 
